account_id,risk_tier,utilization,fico_origination,annual_income,credit_history_months,thin_file,days_past_due,ending_balance,charge_off_flag
31393,Tier 2 - Moderate,0.0516,682,59700.0,480,False,0,1119.52,0
20924,Tier 1 - Low Risk,0.2729,764,50800.0,312,False,0,9959.27,0
34409,Tier 1 - Low Risk,0.267,795,88700.0,188,False,30,6914.95,0
17602,Tier 3 - Elevated,0.7194,594,41500.0,25,False,180,7194.1,1
2771,Tier 2 - Moderate,0.3015,708,54800.0,287,False,0,10552.09,0
31117,Tier 1 - Low Risk,0.3153,737,73900.0,64,False,0,4445.84,0
16475,Tier 2 - Moderate,0.4389,665,54700.0,101,False,0,4169.31,0
2405,Tier 1 - Low Risk,0.1837,822,162400.0,224,False,0,9187.05,0
1191,Tier 2 - Moderate,0.3468,687,44200.0,135,False,0,2496.62,0
42890,Tier 1 - Low Risk,0.1275,744,48200.0,388,False,0,3632.73,0
7137,Tier 1 - Low Risk,0.3628,725,47800.0,270,False,0,7691.73,0
45934,Tier 2 - Moderate,0.0,676,61300.0,115,False,0,0.0,0
29449,Tier 2 - Moderate,0.1225,707,126800.0,31,False,0,5167.94,0
31161,Tier 2 - Moderate,0.2278,703,93500.0,385,False,0,11274.53,0
22327,Tier 1 - Low Risk,0.4944,760,53100.0,270,False,0,8701.23,0
10162,Tier 2 - Moderate,0.4628,715,74800.0,78,False,0,22120.36,0
19795,Tier 2 - Moderate,0.0,590,36500.0,224,False,0,0.0,0
14991,Tier 2 - Moderate,0.1951,697,47300.0,279,False,0,2457.69,0
39457,Tier 1 - Low Risk,0.3194,740,59800.0,327,False,0,6259.67,0
35717,Tier 1 - Low Risk,0.0526,743,100800.0,122,False,0,1214.8,0
22050,Tier 2 - Moderate,0.4323,573,36500.0,52,False,0,648.42,0
48362,Tier 1 - Low Risk,0.0,724,39000.0,480,False,0,0.0,0
17261,Tier 2 - Moderate,0.5308,661,89100.0,63,False,0,19798.11,0
13976,Tier 1 - Low Risk,0.5198,739,73500.0,31,False,0,10706.91,0
24926,Tier 2 - Moderate,0.1209,707,58500.0,27,False,0,3277.15,0
24484,Tier 2 - Moderate,0.2468,651,39700.0,122,False,0,4294.08,0
36147,Tier 3 - Elevated,0.2657,616,33900.0,14,True,30,2151.87,0
654,Tier 2 - Moderate,0.3057,678,66600.0,164,False,0,11553.93,0
35862,Tier 1 - Low Risk,0.3429,745,54700.0,234,False,30,5452.41,0
16468,Tier 1 - Low Risk,0.3031,746,81300.0,121,False,30,15153.24,0
31735,Tier 2 - Moderate,0.3038,691,41400.0,190,False,30,3007.15,0
45035,Tier 1 - Low Risk,0.0,754,48000.0,166,False,0,0.0,0
4734,Tier 2 - Moderate,0.0,689,66100.0,41,False,0,0.0,0
7567,Tier 1 - Low Risk,0.0,749,30200.0,156,False,0,0.0,0
3380,Tier 4 - High Risk,1.0009,649,82900.0,218,False,180,1501.29,1
41776,Tier 1 - Low Risk,0.0,744,55200.0,171,False,0,0.0,0
42502,Tier 1 - Low Risk,0.1781,721,45000.0,124,False,0,5166.17,0
19260,Tier 1 - Low Risk,0.0,724,115100.0,173,False,0,0.0,0
27775,Tier 1 - Low Risk,0.1021,759,54700.0,292,False,0,1061.92,0
26207,Tier 3 - Elevated,0.4071,601,20100.0,10,True,0,3134.32,0
5019,Tier 2 - Moderate,0.1245,630,57800.0,108,False,0,3249.73,0
10155,Tier 1 - Low Risk,0.1865,747,78300.0,162,False,0,5092.34,0
49591,Tier 2 - Moderate,0.2261,702,69200.0,175,False,0,3572.93,0
4819,Tier 1 - Low Risk,0.3072,793,33400.0,311,False,0,5806.02,0
43194,Tier 2 - Moderate,0.385,570,66800.0,169,False,30,577.43,0
29430,Tier 1 - Low Risk,0.0788,821,55300.0,364,False,30,2182.09,0
34484,Tier 2 - Moderate,0.3775,663,65500.0,83,False,0,4341.0,0
33044,Tier 2 - Moderate,0.1657,698,28400.0,114,False,0,2650.44,0
6429,Tier 1 - Low Risk,0.2732,724,53900.0,252,False,0,2759.2,0
15986,Tier 2 - Moderate,0.0456,678,61500.0,52,False,0,615.72,0
48746,Tier 2 - Moderate,0.0779,609,63800.0,84,False,0,1409.64,0
1467,Tier 1 - Low Risk,0.4117,747,83200.0,74,False,0,20585.09,0
11316,Tier 1 - Low Risk,0.2624,751,88300.0,221,False,0,13119.19,0
2990,Tier 2 - Moderate,0.1821,676,34400.0,83,False,0,3004.08,0
48335,Tier 2 - Moderate,0.0,594,40800.0,346,False,0,0.0,0
12187,Tier 1 - Low Risk,0.072,788,115300.0,44,False,0,3597.51,0
20264,Tier 1 - Low Risk,0.0,728,36500.0,62,False,0,0.0,0
33839,Tier 2 - Moderate,0.0,618,54700.0,178,False,0,0.0,0
30547,Tier 2 - Moderate,0.3611,669,33300.0,75,False,0,5705.68,0
533,Tier 1 - Low Risk,0.3135,816,70800.0,44,False,0,5328.8,0
25782,Tier 2 - Moderate,0.3386,669,37500.0,287,False,0,2844.55,0
33394,Tier 2 - Moderate,0.0,717,46500.0,35,False,0,0.0,0
25739,Tier 2 - Moderate,0.7535,719,45900.0,203,False,30,15522.52,0
42621,Tier 1 - Low Risk,0.3299,821,104000.0,234,False,0,16494.86,0
36466,Tier 1 - Low Risk,0.0,780,77900.0,116,False,0,0.0,0
47576,Tier 1 - Low Risk,0.5034,720,54200.0,458,False,0,16208.05,0
5434,Tier 1 - Low Risk,0.2946,764,83600.0,151,False,0,13081.57,0
37485,Tier 2 - Moderate,0.4166,707,53600.0,125,False,0,12373.41,0
24898,Tier 1 - Low Risk,0.0,793,90900.0,269,False,0,0.0,0
36318,Tier 1 - Low Risk,0.0,793,82700.0,480,False,0,0.0,0
20130,Tier 2 - Moderate,0.0,643,34200.0,70,False,0,0.0,0
6981,Tier 2 - Moderate,0.0916,693,52100.0,45,False,0,2015.88,0
14149,Tier 2 - Moderate,0.3692,677,74100.0,96,False,0,12035.63,0
46853,Tier 2 - Moderate,0.1348,650,31200.0,298,False,0,202.18,0
28159,Tier 1 - Low Risk,0.2997,808,85400.0,226,False,0,11717.79,0
42344,Tier 1 - Low Risk,0.1165,850,70800.0,256,False,0,5826.14,0
48092,Tier 2 - Moderate,0.7405,785,97000.0,17,True,0,37022.81,0
25821,Tier 2 - Moderate,0.1538,640,53700.0,128,False,0,3767.76,0
27848,Tier 2 - Moderate,0.5093,605,52400.0,156,False,60,9014.32,0
38758,Tier 2 - Moderate,0.124,630,32400.0,156,False,30,1935.09,0
47517,Tier 2 - Moderate,0.2671,652,32800.0,194,False,0,2483.74,0
26465,Tier 1 - Low Risk,0.3254,737,46900.0,336,False,0,9795.95,0
42506,Tier 2 - Moderate,0.1212,638,38700.0,395,False,0,1515.43,0
16457,Tier 2 - Moderate,0.7012,850,72500.0,32,False,30,19773.81,0
965,Tier 2 - Moderate,0.8732,694,48500.0,373,False,180,25847.02,1
14606,Tier 2 - Moderate,0.0,719,18600.0,295,False,0,0.0,0
43378,Tier 2 - Moderate,0.0971,665,62100.0,197,False,0,1387.85,0
7088,Tier 2 - Moderate,0.6308,689,32300.0,93,False,30,11984.9,0
29704,Tier 2 - Moderate,0.0,632,46400.0,333,False,0,0.0,0
17853,Tier 2 - Moderate,0.2611,703,64500.0,69,False,0,10365.21,0
5397,Tier 2 - Moderate,0.2913,671,88400.0,407,False,0,8534.14,0
39790,Tier 1 - Low Risk,0.4554,734,82400.0,270,False,0,11110.56,0
15212,Tier 2 - Moderate,0.0,644,51100.0,395,False,0,0.0,0
36205,Tier 2 - Moderate,0.2545,652,66400.0,175,False,0,5217.74,0
4029,Tier 1 - Low Risk,0.2879,722,82300.0,158,False,30,12263.95,0
9725,Tier 2 - Moderate,0.5765,555,26900.0,166,False,0,864.76,0
46351,Tier 2 - Moderate,0.6154,745,54700.0,64,False,0,13109.08,0
1488,Tier 2 - Moderate,0.5808,681,21700.0,18,True,0,4297.98,0
15630,Tier 2 - Moderate,0.3304,594,26900.0,298,False,0,3865.78,0
25292,Tier 1 - Low Risk,0.1935,745,78300.0,329,False,0,4392.42,0
24889,Tier 4 - High Risk,0.7361,634,28400.0,20,True,60,6477.78,0
9819,Tier 2 - Moderate,0.4581,655,36400.0,186,False,0,7649.73,0
24855,Tier 1 - Low Risk,0.4722,720,91500.0,98,False,0,20351.61,0
30620,Tier 1 - Low Risk,0.0,801,36800.0,62,False,0,0.0,0
44685,Tier 2 - Moderate,0.4621,599,42000.0,398,False,0,4020.35,0
20067,Tier 3 - Elevated,0.6364,593,60400.0,153,False,30,12982.13,0
35369,Tier 2 - Moderate,0.7353,726,37300.0,305,False,60,6617.48,0
35196,Tier 2 - Moderate,0.1083,676,68100.0,199,False,0,1580.82,0
43662,Tier 2 - Moderate,0.3291,630,54700.0,30,False,0,1711.49,0
41146,Tier 2 - Moderate,0.0,686,59400.0,249,False,0,0.0,0
38717,Tier 2 - Moderate,0.488,689,56100.0,169,False,0,8882.23,0
19263,Tier 1 - Low Risk,0.0,792,93600.0,102,False,0,0.0,0
48984,Tier 1 - Low Risk,0.0584,756,112400.0,58,False,0,1577.87,0
33326,Tier 1 - Low Risk,0.5769,746,67300.0,73,False,0,26479.01,0
30365,Tier 1 - Low Risk,0.2715,798,157600.0,386,False,0,13573.51,0
29723,Tier 2 - Moderate,0.8,686,80200.0,111,False,180,22961.25,1
35267,Tier 1 - Low Risk,0.4616,740,42200.0,228,False,30,10939.63,0
9576,Tier 1 - Low Risk,0.2906,735,51100.0,241,False,0,3951.76,0
1171,Tier 2 - Moderate,0.5034,710,107300.0,93,False,0,25169.62,0
11594,Tier 1 - Low Risk,0.2065,737,128200.0,106,False,0,10327.11,0
12074,Tier 2 - Moderate,0.071,678,54700.0,253,False,30,2086.04,0
29300,Tier 2 - Moderate,0.272,662,42900.0,153,False,0,4923.56,0
16472,Tier 1 - Low Risk,0.2798,784,50500.0,77,False,0,9569.72,0
13994,Tier 4 - High Risk,0.9713,572,26200.0,121,False,180,1456.97,1
41685,Tier 2 - Moderate,0.6627,680,60100.0,349,False,60,11662.95,0
6314,Tier 1 - Low Risk,0.2262,736,54700.0,58,False,0,6493.04,0
32270,Tier 2 - Moderate,0.3204,717,74300.0,185,False,0,7848.79,0
7956,Tier 2 - Moderate,0.1689,658,41100.0,70,False,0,253.35,0
7907,Tier 2 - Moderate,0.6361,706,62300.0,328,False,30,21945.01,0
32645,Tier 2 - Moderate,0.3878,715,72600.0,68,False,0,11401.7,0
30753,Tier 2 - Moderate,0.2894,624,33600.0,480,False,30,2691.51,0
43869,Tier 2 - Moderate,0.3078,708,23300.0,44,False,0,1846.75,0
20708,Tier 2 - Moderate,0.4852,619,35200.0,429,False,0,6793.2,0
6600,Tier 2 - Moderate,0.0,688,54700.0,29,False,0,0.0,0
6966,Tier 2 - Moderate,0.1844,694,56400.0,256,False,30,3208.84,0
7675,Tier 2 - Moderate,0.2983,551,27400.0,116,False,30,447.41,0
14058,Tier 1 - Low Risk,0.3099,769,49700.0,96,False,30,5485.11,0
23381,Tier 2 - Moderate,0.6024,699,37300.0,358,False,30,4758.72,0
8404,Tier 2 - Moderate,0.3314,674,60600.0,339,False,0,11267.78,0
21927,Tier 1 - Low Risk,0.2272,729,59800.0,66,False,30,5248.2,0
33859,Tier 2 - Moderate,0.5285,709,46500.0,193,False,0,10622.14,0
7067,Tier 2 - Moderate,0.0,678,33400.0,16,True,0,0.0,0
35742,Tier 1 - Low Risk,0.0,753,46000.0,137,False,0,0.0,0
47043,Tier 2 - Moderate,0.2542,631,59400.0,39,False,0,4906.01,0
17049,Tier 2 - Moderate,0.3292,713,77600.0,90,False,0,493.73,0
14593,Tier 1 - Low Risk,0.1884,803,46600.0,138,False,0,6254.92,0
7687,Tier 3 - Elevated,0.0,659,36300.0,14,True,0,0.0,0
41193,Tier 2 - Moderate,0.1709,695,31000.0,111,False,0,2631.55,0
31634,Tier 1 - Low Risk,0.4269,763,71300.0,60,False,0,19252.54,0
43258,Tier 2 - Moderate,0.3347,711,63400.0,166,False,0,5757.36,0
33558,Tier 2 - Moderate,0.1718,652,58900.0,216,False,30,2285.54,0
22081,Tier 3 - Elevated,0.9214,682,38700.0,208,False,0,7924.21,0
44461,Tier 1 - Low Risk,0.5338,726,59800.0,92,False,0,8327.45,0
37989,Tier 2 - Moderate,0.1727,715,108800.0,340,False,0,8549.29,0
18024,Tier 1 - Low Risk,0.4589,838,111100.0,251,False,30,22717.59,0
8321,Tier 2 - Moderate,0.136,637,46800.0,333,False,0,1250.8,0
36855,Tier 1 - Low Risk,0.4354,722,58000.0,341,False,0,16241.36,0
16874,Tier 2 - Moderate,0.4907,678,28100.0,63,False,0,5839.33,0
13989,Tier 2 - Moderate,0.5266,651,54800.0,155,False,0,789.97,0
7487,Tier 1 - Low Risk,0.1701,723,60000.0,97,False,0,2330.27,0
21522,Tier 2 - Moderate,0.5007,674,74600.0,42,False,0,16875.17,0
809,Tier 3 - Elevated,0.6316,507,33200.0,210,False,180,947.46,1
11067,Tier 2 - Moderate,0.1692,702,58100.0,163,False,0,1810.49,0
23511,Tier 2 - Moderate,0.0534,653,59400.0,159,False,0,1420.54,0
13320,Tier 2 - Moderate,0.3002,687,80600.0,235,False,0,14469.91,0
6139,Tier 2 - Moderate,0.0,682,30900.0,21,True,0,0.0,0
31231,Tier 1 - Low Risk,0.2327,784,43500.0,137,False,0,2606.61,0
24332,Tier 2 - Moderate,0.0519,669,53900.0,47,False,0,1120.16,0
1418,Tier 1 - Low Risk,0.0,747,69400.0,246,False,0,0.0,0
26201,Tier 2 - Moderate,0.0,684,44500.0,121,False,0,0.0,0
42604,Tier 1 - Low Risk,0.0,747,76600.0,165,False,0,0.0,0
4726,Tier 1 - Low Risk,0.492,775,68800.0,62,False,0,7674.67,0
2247,Tier 1 - Low Risk,0.0,747,79000.0,107,False,0,0.0,0
2930,Tier 2 - Moderate,0.0,686,77900.0,341,False,0,0.0,0
36282,Tier 1 - Low Risk,0.3339,773,89200.0,132,False,0,9649.49,0
27047,Tier 2 - Moderate,0.3496,694,48100.0,153,False,0,4335.15,0
14294,Tier 2 - Moderate,0.0842,655,33600.0,121,False,0,1001.95,0
19866,Tier 2 - Moderate,0.2166,648,55300.0,91,False,0,3183.29,0
2038,Tier 2 - Moderate,0.0,719,60800.0,20,True,0,0.0,0
21842,Tier 2 - Moderate,0.2669,669,60700.0,301,False,0,4590.73,0
26359,Tier 1 - Low Risk,0.2868,757,50100.0,395,False,0,9578.42,0
8076,Tier 1 - Low Risk,0.3521,850,54700.0,364,False,0,13342.77,0
4128,Tier 2 - Moderate,0.0,700,70600.0,44,False,0,0.0,0
4298,Tier 1 - Low Risk,0.5457,778,104900.0,153,False,0,27285.24,0
48568,Tier 2 - Moderate,0.683,716,59500.0,26,False,0,22470.04,0
25389,Tier 2 - Moderate,0.5015,702,31600.0,244,False,0,7371.37,0
39795,Tier 1 - Low Risk,0.2997,759,82200.0,480,False,0,13908.34,0
8202,Tier 2 - Moderate,0.4345,716,70600.0,112,False,0,17250.17,0
25047,Tier 2 - Moderate,0.4309,551,22200.0,279,False,30,646.28,0
4806,Tier 1 - Low Risk,0.3261,738,60200.0,216,False,0,9065.47,0
30108,Tier 1 - Low Risk,0.2894,791,114100.0,211,False,0,14470.15,0
2021,Tier 2 - Moderate,0.3526,635,39600.0,103,False,0,4195.41,0
45386,Tier 2 - Moderate,0.0569,714,91100.0,349,False,0,2847.41,0
45877,Tier 4 - High Risk,0.9996,556,24100.0,257,False,180,1499.34,1
34811,Tier 3 - Elevated,0.71,639,69000.0,41,False,60,13773.76,0
20993,Tier 1 - Low Risk,0.3224,782,101000.0,176,False,0,10798.92,0
25939,Tier 1 - Low Risk,0.1891,729,45900.0,269,False,0,4103.23,0
16249,Tier 1 - Low Risk,0.3176,837,105300.0,480,False,0,12101.61,0
11084,Tier 2 - Moderate,0.0,715,71900.0,233,False,0,0.0,0
15415,Tier 1 - Low Risk,0.3373,758,53700.0,182,False,0,9005.0,0
47955,Tier 2 - Moderate,0.1231,706,49300.0,467,False,0,3372.11,0
6405,Tier 2 - Moderate,0.1354,704,136400.0,266,False,30,6767.57,0
29790,Tier 1 - Low Risk,0.3314,767,51900.0,76,False,0,9180.82,0
27462,Tier 1 - Low Risk,0.1747,737,90600.0,134,False,0,8230.19,0
23027,Tier 2 - Moderate,0.5198,640,30600.0,90,False,0,2495.0,0
13969,Tier 1 - Low Risk,0.0,763,106200.0,271,False,0,0.0,0
14730,Tier 1 - Low Risk,0.0,798,62800.0,65,False,0,0.0,0
25820,Tier 3 - Elevated,0.0801,656,51400.0,15,True,0,1529.4,0
37141,Tier 1 - Low Risk,0.4643,834,142300.0,233,False,0,23213.05,0
34738,Tier 1 - Low Risk,0.0,798,50000.0,301,False,0,0.0,0
5833,Tier 2 - Moderate,0.272,687,36400.0,248,False,30,2203.17,0
46627,Tier 2 - Moderate,0.7172,742,55300.0,330,False,30,27897.46,0
25345,Tier 1 - Low Risk,0.5392,800,89200.0,120,False,0,26957.89,0
1837,Tier 1 - Low Risk,0.5895,795,81800.0,480,False,30,13145.74,0
30683,Tier 1 - Low Risk,0.0,756,89500.0,33,False,0,0.0,0
27360,Tier 1 - Low Risk,0.4147,755,39600.0,35,False,0,6178.3,0
37841,Tier 1 - Low Risk,0.4261,750,52600.0,65,False,0,12057.94,0
34883,Tier 2 - Moderate,0.0,678,41400.0,397,False,0,0.0,0
15280,Tier 2 - Moderate,0.1671,682,54700.0,109,False,0,4645.21,0
7440,Tier 2 - Moderate,0.2822,698,46100.0,173,False,0,4261.91,0
44696,Tier 2 - Moderate,0.0,697,96400.0,310,False,0,0.0,0
4942,Tier 1 - Low Risk,0.0,769,24100.0,98,False,0,0.0,0
173,Tier 1 - Low Risk,0.0,775,71900.0,385,False,0,0.0,0
7375,Tier 2 - Moderate,0.505,618,54700.0,138,False,0,7019.55,0
34096,Tier 2 - Moderate,0.1611,663,38000.0,220,False,0,2432.71,0
17956,Tier 2 - Moderate,0.1147,696,31500.0,162,False,0,1868.97,0
34942,Tier 2 - Moderate,0.0,681,71600.0,336,False,0,0.0,0
26375,Tier 2 - Moderate,0.263,671,63400.0,300,False,0,8152.9,0
7849,Tier 1 - Low Risk,0.1461,770,107300.0,56,False,0,4881.24,0
20150,Tier 1 - Low Risk,0.149,759,68100.0,93,False,0,4186.92,0
20574,Tier 1 - Low Risk,0.0,765,68000.0,334,False,0,0.0,0
22112,Tier 1 - Low Risk,0.4346,828,64300.0,281,False,30,6866.65,0
44972,Tier 2 - Moderate,0.5366,587,69000.0,136,False,0,6009.38,0
40050,Tier 1 - Low Risk,0.0,830,49900.0,429,False,0,0.0,0
4396,Tier 2 - Moderate,0.6194,780,62600.0,249,False,0,11707.18,0
14241,Tier 2 - Moderate,0.1959,689,65600.0,252,False,0,2996.72,0
13093,Tier 2 - Moderate,0.1918,710,36900.0,129,False,0,3260.54,0
49186,Tier 2 - Moderate,0.5154,675,83100.0,249,False,0,24275.48,0
32379,Tier 2 - Moderate,0.1753,624,78000.0,60,False,0,4013.69,0
23917,Tier 2 - Moderate,0.1958,618,75400.0,100,False,0,2838.93,0
46469,Tier 2 - Moderate,0.0,706,75700.0,178,False,0,0.0,0
44943,Tier 1 - Low Risk,0.5246,750,102700.0,75,False,0,22505.39,0
942,Tier 2 - Moderate,0.3191,645,62900.0,90,False,0,3957.12,0
36696,Tier 1 - Low Risk,0.1395,772,54700.0,400,False,0,4702.65,0
9779,Tier 2 - Moderate,0.0,627,34600.0,178,False,0,0.0,0
22214,Tier 1 - Low Risk,0.0,759,55900.0,87,False,0,0.0,0
44199,Tier 2 - Moderate,0.2336,697,36800.0,301,False,0,3013.37,0
33286,Tier 1 - Low Risk,0.3025,788,104600.0,208,False,0,15125.59,0
2296,Tier 3 - Elevated,0.6557,640,50600.0,285,False,60,983.49,0
28524,Tier 2 - Moderate,0.3563,697,56000.0,279,False,0,6164.61,0
27466,Tier 2 - Moderate,0.2346,618,47700.0,71,False,0,4739.77,0
35291,Tier 2 - Moderate,0.4961,678,103900.0,278,False,0,24805.16,0
36410,Tier 2 - Moderate,0.5334,729,58000.0,16,True,0,9068.42,0
35974,Tier 3 - Elevated,0.8849,640,28900.0,27,False,180,11946.35,1
1166,Tier 1 - Low Risk,0.2368,756,80400.0,33,False,0,9567.81,0
1261,Tier 2 - Moderate,0.5518,703,52500.0,131,False,0,11864.66,0
1364,Tier 2 - Moderate,0.3984,695,110300.0,39,False,0,18603.55,0
38216,Tier 1 - Low Risk,0.0,782,76200.0,181,False,0,0.0,0
14659,Tier 3 - Elevated,0.6434,659,60400.0,310,False,0,18594.11,0
22100,Tier 3 - Elevated,0.878,626,44900.0,76,False,90,1317.06,0
40207,Tier 1 - Low Risk,0.0,804,75700.0,373,False,0,0.0,0
24012,Tier 2 - Moderate,0.6044,696,32600.0,140,False,0,10032.9,0
44364,Tier 4 - High Risk,0.9352,581,30400.0,152,False,180,4769.41,1
16007,Tier 2 - Moderate,0.08,681,38900.0,65,False,0,1271.6,0
48451,Tier 3 - Elevated,1.0008,677,36900.0,40,False,180,9907.46,1
24858,Tier 2 - Moderate,0.1641,695,51300.0,276,False,0,4397.88,0
5417,Tier 1 - Low Risk,0.1685,777,61300.0,162,False,0,7752.47,0
8002,Tier 1 - Low Risk,0.0,782,89100.0,118,False,0,0.0,0
19667,Tier 1 - Low Risk,0.0,777,70200.0,480,False,0,0.0,0
10277,Tier 1 - Low Risk,0.1278,783,66200.0,475,False,0,6070.88,0
10080,Tier 2 - Moderate,0.0,707,56600.0,409,False,0,0.0,0
27714,Tier 2 - Moderate,0.0,632,53200.0,195,False,0,0.0,0
12693,Tier 1 - Low Risk,0.4427,738,76100.0,107,False,0,11421.1,0
8903,Tier 2 - Moderate,0.2506,710,68700.0,88,False,0,5688.75,0
37772,Tier 1 - Low Risk,0.4922,748,54700.0,219,False,90,16341.02,0
2192,Tier 1 - Low Risk,0.1031,720,93100.0,191,False,0,2010.69,0
3213,Tier 1 - Low Risk,0.5662,759,79500.0,40,False,30,28312.49,0
7341,Tier 2 - Moderate,0.2628,701,63900.0,450,False,0,3705.52,0
39287,Tier 2 - Moderate,0.0,635,22200.0,51,False,0,0.0,0
1314,Tier 1 - Low Risk,0.1109,768,78700.0,165,False,30,3150.78,0
26179,Tier 2 - Moderate,0.2395,705,57000.0,175,False,0,5101.7,0
6813,Tier 1 - Low Risk,0.2147,813,103800.0,237,False,0,9380.58,0
19264,Tier 2 - Moderate,0.3021,701,64200.0,428,False,0,9758.27,0
30263,Tier 2 - Moderate,0.0997,672,72300.0,368,False,0,3638.88,0
11365,Tier 4 - High Risk,0.9785,539,51600.0,294,False,180,1467.74,1
48416,Tier 2 - Moderate,0.2692,650,103600.0,157,False,0,11521.52,0
21246,Tier 1 - Low Risk,0.0,765,43100.0,213,False,0,0.0,0
26946,Tier 1 - Low Risk,0.0,723,25900.0,27,False,0,0.0,0
25514,Tier 1 - Low Risk,0.0,762,121600.0,138,False,0,0.0,0
6792,Tier 1 - Low Risk,0.0,793,165100.0,345,False,0,0.0,0
22645,Tier 1 - Low Risk,0.355,730,48000.0,424,False,0,8449.78,0
4820,Tier 1 - Low Risk,0.155,812,48200.0,390,False,0,4480.46,0
136,Tier 2 - Moderate,0.4457,661,32500.0,125,False,0,3609.84,0
22691,Tier 1 - Low Risk,0.0,726,80100.0,183,False,0,0.0,0
8954,Tier 2 - Moderate,0.1505,690,88300.0,100,False,0,2678.69,0
1605,Tier 2 - Moderate,0.2877,684,53900.0,69,False,0,6416.32,0
570,Tier 1 - Low Risk,0.3995,725,39600.0,154,False,0,6231.8,0
29808,Tier 2 - Moderate,0.5283,621,33000.0,226,False,0,4384.71,0
35356,Tier 1 - Low Risk,0.2772,737,106600.0,278,False,0,7954.94,0
1814,Tier 2 - Moderate,0.2126,696,139100.0,185,False,0,10632.37,0
30593,Tier 1 - Low Risk,0.0,739,64700.0,130,False,0,0.0,0
40085,Tier 2 - Moderate,0.5832,675,89800.0,132,False,0,23737.04,0
47697,Tier 1 - Low Risk,0.2926,737,54700.0,259,False,0,5618.15,0
6426,Tier 2 - Moderate,0.1061,643,52800.0,252,False,0,1580.27,0
2999,Tier 4 - High Risk,0.994,596,57700.0,191,False,150,24849.01,0
37268,Tier 2 - Moderate,0.361,782,35600.0,15,True,0,2707.85,0
39359,Tier 2 - Moderate,0.0,617,31400.0,37,False,0,0.0,0
35214,Tier 1 - Low Risk,0.2719,764,68500.0,97,False,0,8672.79,0
37964,Tier 1 - Low Risk,0.3904,753,58700.0,141,False,0,9915.69,0
17903,Tier 4 - High Risk,0.6167,597,36400.0,21,True,30,8818.84,0
45995,Tier 1 - Low Risk,0.0873,820,72900.0,244,False,0,1448.57,0
44360,Tier 1 - Low Risk,0.4596,751,37700.0,336,False,0,6709.86,0
33230,Tier 2 - Moderate,0.4369,671,94100.0,78,False,0,15422.58,0
35930,Tier 1 - Low Risk,0.1523,731,79500.0,70,False,0,2512.83,0
40761,Tier 1 - Low Risk,0.0,790,88500.0,194,False,0,0.0,0
34194,Tier 2 - Moderate,0.0,622,42500.0,177,False,0,0.0,0
23972,Tier 2 - Moderate,0.45,640,68200.0,115,False,0,15749.22,0
43089,Tier 4 - High Risk,0.842,588,22500.0,12,True,180,5978.05,1
9347,Tier 2 - Moderate,0.3108,701,39800.0,317,False,0,6931.62,0
27432,Tier 2 - Moderate,0.6069,698,47900.0,45,False,30,15960.8,0
40953,Tier 2 - Moderate,0.6885,792,31600.0,333,False,0,11015.53,0
29741,Tier 2 - Moderate,0.3127,636,28700.0,238,False,0,1438.55,0
14957,Tier 2 - Moderate,0.4819,708,39600.0,208,False,0,5589.55,0
11520,Tier 2 - Moderate,0.1419,801,92700.0,14,True,0,7093.56,0
32802,Tier 2 - Moderate,0.7749,682,39100.0,187,False,120,8523.75,0
8451,Tier 2 - Moderate,0.2633,589,37800.0,103,False,0,394.88,0
924,Tier 2 - Moderate,0.135,696,83500.0,72,False,0,6683.53,0
36196,Tier 1 - Low Risk,0.0,769,56700.0,244,False,0,0.0,0
30508,Tier 2 - Moderate,0.0,645,79600.0,41,False,0,0.0,0
17808,Tier 1 - Low Risk,0.3195,733,93900.0,110,False,0,15015.09,0
36382,Tier 1 - Low Risk,0.2556,730,77100.0,480,False,0,4089.29,0
14839,Tier 2 - Moderate,0.0,679,30200.0,96,False,0,0.0,0
15815,Tier 1 - Low Risk,0.0,789,86800.0,265,False,0,0.0,0
19280,Tier 2 - Moderate,0.6518,727,29600.0,167,False,0,7886.29,0
7577,Tier 2 - Moderate,0.1989,650,58400.0,327,False,0,5210.14,0
4860,Tier 2 - Moderate,0.2351,641,49700.0,308,False,30,1927.49,0
47251,Tier 1 - Low Risk,0.0,754,58300.0,126,False,0,0.0,0
47511,Tier 1 - Low Risk,0.178,771,79200.0,381,False,0,8900.91,0
20168,Tier 1 - Low Risk,0.0,725,51400.0,148,False,0,0.0,0
11855,Tier 2 - Moderate,0.4305,591,62000.0,307,False,0,4089.28,0
17417,Tier 2 - Moderate,0.3234,624,40200.0,287,False,0,4689.45,0
35301,Tier 2 - Moderate,0.3247,605,47700.0,33,False,0,5097.38,0
38571,Tier 2 - Moderate,0.3912,650,34100.0,300,False,0,6297.7,0
2467,Tier 2 - Moderate,0.1283,702,79000.0,54,False,0,4951.32,0
5149,Tier 1 - Low Risk,0.1254,774,54700.0,160,False,0,4400.01,0
34033,Tier 2 - Moderate,0.4605,713,54700.0,195,False,0,12386.58,0
8190,Tier 1 - Low Risk,0.3059,740,82100.0,47,False,0,8719.02,0
28028,Tier 1 - Low Risk,0.1228,850,142600.0,444,False,0,6138.26,0
3154,Tier 2 - Moderate,0.1861,707,94500.0,141,False,0,9306.04,0
