account_id,cardholder_id,product_id,open_date,credit_limit
45025,45025,3,2023-01-26,12000
45026,45026,3,2019-02-25,"$26,700.00"
45027,45027,2,Jan 12 2024,23800
45028,45028,1,2021-05-02,"$1,500.00"
45029,45029,4,Mar 09 2024,50000
45030,45030,4,2022-01-27,50000
45031,45031,4,11/13/2020,"$15,000.00"
45032,45032,3,09/05/2022,9100
45033,45033,2,03/05/2019,"$30,800.00"
45034,45034,3,Apr 13 2025,32600
45035,45035,3,04/10/2022,22800
45036,45036,4,09/28/2022,11500
45037,45037,2,Aug 13 2025,6800
45038,45038,4,Nov 17 2018,31300
45039,45039,1,2019-01-09,"$1,500.00"
45040,45040,4,2018-08-13,33500
45041,45041,4,05/11/2019,41500.00
45042,45042,3,2020-08-20,"$11,100.00"
45043,45043,4,01/25/2019,24200.00
45044,45044,3,2024-12-17,"$30,600.00"
45045,45045,4,03/07/2022,26100.00
45046,45046,2,2021-03-12,6700.00
45047,45047,4,Oct 09 2024,50000.00
45048,45048,2,2022-06-30,"$5,900.00"
45049,45049,1,04/06/2021,"$1,500.00"
45050,45050,3,07/03/2018,21700
45051,45051,3,Feb 10 2021,13000
45052,45052,4,2023-09-14,48200
45053,45053,3,2025-07-05,"$13,000.00"
45054,45054,3,01/07/2020,"$25,300.00"
45055,45055,3,2023-11-22,50000
45056,45056,3,2024-01-10,21500
45057,45057,4,12/29/2022,21700
45058,45058,2,2024-07-29,12600
45059,45059,3,Sep 13 2021,34400.00
45060,45060,4,10/30/2020,"$12,900.00"
45061,45061,4,Nov 26 2021,"$40,800.00"
45062,45062,4,12/25/2023,43400
45063,45063,4,Sep 28 2020,40000
45064,45064,4,2019-06-15,"$20,000.00"
45065,45065,2,06/07/2021,"$22,200.00"
45066,45066,4,08/19/2019,48500.00
45067,45067,3,02/14/2020,11600
45068,45068,3,2023-07-26,5600
45069,45069,3,2019-06-08,14800
45070,45070,2,2023-12-01,"$15,300.00"
45071,45071,3,Nov 09 2021,"$13,500.00"
45072,45072,4,03/06/2025,"$50,000.00"
45073,45073,3,Aug 05 2023,"$23,000.00"
45074,45074,2,09/30/2020,"$3,100.00"
45075,45075,2,05/10/2024,16400
45076,45076,2,2020-11-10,"$7,800.00"
45077,45077,4,2019-07-12,"$50,000.00"
45078,45078,3,Sep 14 2020,40800
45079,45079,4,03/29/2025,50000
45080,45080,3,01/28/2021,"$12,000.00"
45081,45081,2,2020-03-08,5400
45082,45082,1,2020-06-29,1500
45083,45083,4,2019-04-17,17900.00
45084,45084,3,2020-09-10,28700
45085,45085,3,2022-05-08,22500
45086,45086,4,2020-02-28,17100
45087,45087,4,2020-06-26,24100
45088,45088,3,Jun 16 2023,18800.00
45089,45089,4,2024-01-08,"$7,000.00"
45090,45090,2,2022-12-30,"$6,600.00"
45091,45091,4,Jan 06 2021,29300.00
45092,45092,4,2019-03-16,"$12,700.00"
45093,45093,4,2025-02-17,"$24,500.00"
45094,45094,4,2019-03-27,"$18,000.00"
45095,45095,3,2023-05-08,"$14,900.00"
45096,45096,3,05/01/2020,"$21,200.00"
45097,45097,3,2018-10-07,41300
45098,45098,3,2023-07-25,"$16,500.00"
45099,45099,2,Jan 26 2025,"$14,700.00"
45100,45100,3,12/26/2023,"$12,200.00"
45101,45101,3,05/21/2023,"$15,100.00"
45102,45102,3,02/15/2022,24800
45103,45103,3,Oct 16 2020,13000
45104,45104,4,Apr 30 2025,"$30,400.00"
45105,45105,1,Dec 04 2022,1500
45106,45106,4,2022-02-05,"$32,400.00"
45107,45107,2,2022-01-17,"$33,100.00"
45108,45108,4,2021-03-16,"$14,500.00"
45109,45109,3,Jan 23 2019,10700
45110,45110,3,2021-04-16,13700
45111,45111,2,2022-01-14,"$11,000.00"
45112,45112,4,2022-05-26,17600.00
45113,45113,3,May 08 2022,"$24,100.00"
45114,45114,3,01/11/2019,"$27,800.00"
45115,45115,4,12/27/2018,50000
45116,45116,4,2023-02-18,"$50,000.00"
45117,45117,3,2021-08-05,5700
45118,45118,3,Jul 09 2023,8100.00
45119,45119,4,2025-02-07,"$50,000.00"
45120,45120,2,04/29/2021,"$24,600.00"
45121,45121,4,2021-08-13,26800
45122,45122,3,2022-01-09,"$13,600.00"
45123,45123,4,Sep 25 2025,"$27,500.00"
45124,45124,4,2020-07-18,"$50,000.00"
45125,45125,4,2025-08-04,9800
45126,45126,4,Apr 18 2023,"$50,000.00"
45127,45127,4,08/06/2020,10700
45128,45128,3,Feb 01 2019,11400
45129,45129,2,Oct 27 2021,13700
45130,45130,2,02/14/2025,6600
45131,45131,4,2021-10-03,"$15,800.00"
45132,45132,2,11/22/2025,4400
45133,45133,2,07/04/2023,"$18,300.00"
45134,45134,3,2024-05-21,39300
45135,45135,3,11/16/2025,"$12,700.00"
45136,45136,2,08/01/2024,"$5,100.00"
45137,45137,3,Feb 04 2019,"$29,400.00"
45138,45138,4,06/15/2022,39500
45139,45139,2,06/19/2022,18500
45140,45140,3,Apr 11 2025,"$24,900.00"
45141,45141,4,11/04/2024,14200
45142,45142,3,2021-04-09,"$19,300.00"
45143,45143,4,08/15/2023,40000.00
45144,45144,2,Jan 13 2019,"$13,700.00"
45145,45145,3,2025-07-06,"$13,500.00"
45146,45146,1,Nov 17 2023,1500.00
45147,45147,4,09/03/2024,26000
45148,45148,2,Jul 23 2022,4500.00
45149,45149,1,Dec 09 2018,"$1,500.00"
45150,45150,4,Jan 30 2024,"$22,900.00"
45151,45151,2,2018-10-07,11000.00
45152,45152,3,09/20/2024,"$13,700.00"
45153,45153,2,Aug 04 2018,"$29,300.00"
45154,45154,3,05/19/2024,"$11,100.00"
45155,45155,3,2023-03-28,44900
45156,45156,3,2023-04-13,"$49,300.00"
45157,45157,2,07/03/2023,"$9,000.00"
45158,45158,3,Aug 26 2024,"$10,700.00"
45159,45159,3,03/26/2024,"$15,100.00"
45160,45160,3,10/27/2019,28400.00
45161,45161,4,2025-05-05,"$23,400.00"
45162,45162,4,05/07/2023,"$13,300.00"
45163,45163,2,09/05/2020,10100
45164,45164,2,2020-10-23,20400.00
45165,45165,4,2018-06-09,35200.00
45166,45166,4,2025-04-13,45400
45167,45167,4,2024-11-05,"$50,000.00"
45168,45168,4,10/14/2019,49000
45169,45169,4,2024-04-19,39000
45170,45170,1,03/10/2023,"$1,500.00"
45171,45171,4,08/10/2023,"$46,500.00"
45172,45172,2,Dec 14 2022,"$24,000.00"
45173,45173,2,2024-06-25,9200.00
45174,45174,3,05/22/2025,43300.00
45175,45175,2,2019-08-09,"$13,900.00"
45176,45176,4,May 09 2020,50000
45177,45177,4,2022-10-30,16500.00
45178,45178,1,03/15/2024,1500.00
45179,45179,3,2024-05-22,2900
45180,45180,4,04/03/2022,29200
45181,45181,2,2018-06-19,"$8,100.00"
45182,45182,2,2019-07-14,6000.00
45183,45183,3,11/10/2021,16900.00
45184,45184,2,Sep 12 2021,13900
45185,45185,4,2019-09-28,"$50,000.00"
45186,45186,2,2018-09-29,11100
45187,45187,3,01/31/2025,"$11,700.00"
45188,45188,2,2022-08-15,35700
45189,45189,4,Apr 30 2020,19800
45190,45190,2,08/11/2018,16400
45191,45191,3,2018-11-11,50000.00
45192,45192,2,2022-02-26,"$17,800.00"
45193,45193,4,2025-07-07,"$50,000.00"
45194,45194,4,Jan 20 2022,"$14,000.00"
45195,45195,3,Jan 28 2019,26200
45196,45196,3,2023-10-30,29500.00
45197,45197,2,Dec 13 2020,"$5,000.00"
45198,45198,2,2020-11-05,29100
45199,45199,4,06/15/2025,"$16,300.00"
45200,45200,3,2020-03-07,43000.00
45201,45201,4,02/21/2024,13600
45202,45202,4,11/13/2020,"$20,000.00"
45203,45203,2,2022-01-05,42100
45204,45204,3,09/24/2020,25100
45205,45205,2,08/31/2019,"$9,500.00"
45206,45206,4,08/08/2024,12600
45207,45207,3,2020-02-01,25000
45208,45208,1,07/03/2023,1500.00
45209,45209,2,2022-01-23,"$9,300.00"
45210,45210,4,11/19/2019,50000
45211,45211,2,2019-12-25,5900
45212,45212,1,2023-08-22,1500
45213,45213,2,04/02/2021,"$7,700.00"
45214,45214,3,Nov 11 2018,12600
45215,45215,2,08/09/2021,7100.00
45216,45216,3,2024-09-04,"$14,000.00"
45217,45217,2,Apr 08 2020,"$32,600.00"
45218,45218,2,12/15/2020,"$33,900.00"
45219,45219,4,Feb 28 2024,"$28,300.00"
45220,45220,4,2018-10-06,50000
45221,45221,4,03/21/2020,10300
45222,45222,2,Apr 21 2023,"$14,400.00"
45223,45223,2,08/14/2020,"$10,300.00"
45224,45224,2,Jul 07 2018,5200
45225,45225,2,2023-12-17,"$5,000.00"
45226,45226,4,Oct 27 2023,29100
45227,45227,4,2023-07-16,31700.00
45228,45228,3,Mar 25 2021,"$16,000.00"
45229,45229,2,07/12/2019,"$28,400.00"
45230,45230,3,2021-08-31,44200
45231,45231,2,01/03/2022,7800
45232,45232,3,2021-03-22,9000
45233,45233,3,07/14/2022,32300
45234,45234,3,11/30/2020,"$18,000.00"
45235,45235,4,2024-11-15,50000
45236,45236,4,2025-09-12,"$37,900.00"
45237,45237,4,2020-05-27,18600.00
45238,45238,4,07/02/2025,5800.00
45239,45239,3,Oct 31 2025,22600.00
45240,45240,4,Jan 31 2022,"$48,500.00"
45241,45241,1,2018-12-06,1500
45242,45242,2,2018-08-11,"$25,500.00"
45243,45243,3,Aug 01 2019,13900
45244,45244,4,2020-06-24,50000
45245,45245,4,02/18/2023,40900
45246,45246,2,May 01 2019,"$8,700.00"
45247,45247,4,May 21 2021,"$38,700.00"
45248,45248,4,2020-05-09,33300
45249,45249,4,Jun 04 2023,27000
45250,45250,4,2024-01-23,"$50,000.00"
45251,45251,4,2023-10-26,38900
45252,45252,4,01/12/2019,22300
45253,45253,2,2025-02-20,7700
45254,45254,3,2019-03-17,26700.00
45255,45255,2,2023-07-12,"$8,600.00"
45256,45256,4,2025-04-15,50000
45257,45257,3,03/18/2020,15800
45258,45258,4,08/05/2023,"$35,800.00"
45259,45259,4,2018-07-12,"$40,300.00"
45260,45260,2,06/07/2023,7700
45261,45261,2,2024-09-08,13100
45262,45262,3,Jan 28 2022,19100
45263,45263,2,Jul 25 2020,5600.00
45264,45264,4,Sep 12 2020,17700.00
45265,45265,2,Jul 29 2023,9100.00
45266,45266,2,2025-11-30,18300
45267,45267,3,2022-02-19,21700
45268,45268,4,2019-06-12,50000.00
45269,45269,3,2023-07-28,"$19,100.00"
45270,45270,3,2020-01-19,22900
45271,45271,3,09/30/2019,"$50,000.00"
45272,45272,4,Aug 20 2018,"$39,300.00"
45273,45273,4,2021-01-18,"$46,700.00"
45274,45274,2,Dec 27 2018,17200
45275,45275,4,2024-12-22,"$5,300.00"
45276,45276,4,Sep 16 2021,"$20,500.00"
45277,45277,4,2024-11-24,"$9,000.00"
45278,45278,3,2019-03-26,"$19,700.00"
45279,45279,1,2018-09-05,1500
45280,45280,3,2021-11-26,"$6,900.00"
45281,45281,1,2023-03-22,1500
45282,45282,3,2023-12-02,"$10,600.00"
45283,45283,4,10/19/2024,47600.00
45284,45284,3,08/03/2025,48800.00
45285,45285,3,2025-07-26,"$32,200.00"
45286,45286,4,06/28/2018,"$29,500.00"
45287,45287,3,2021-12-09,"$22,800.00"
45288,45288,1,2021-10-16,1500
45289,45289,3,2020-08-12,"$15,400.00"
45290,45290,3,2020-05-13,"$21,100.00"
45291,45291,2,2023-03-13,14300
45292,45292,3,Aug 31 2023,29500
45293,45293,1,05/08/2019,"$1,500.00"
45294,45294,1,2023-12-26,1500
45295,45295,2,2021-05-26,"$26,200.00"
45296,45296,3,07/20/2025,"$10,700.00"
45297,45297,2,06/26/2020,"$9,200.00"
45298,45298,4,2020-12-06,50000.00
45299,45299,4,Jan 28 2025,"$24,000.00"
45300,45300,1,05/08/2025,1500.00
45301,45301,4,Nov 14 2025,"$19,900.00"
45302,45302,4,2022-11-26,"$41,300.00"
45303,45303,3,2018-09-24,13900
45304,45304,4,2022-09-22,19100.00
45305,45305,4,Aug 08 2025,7900
45306,45306,4,Jan 31 2024,"$50,000.00"
45307,45307,1,06/22/2024,1500
45308,45308,2,May 02 2023,"$17,100.00"
45309,45309,3,09/19/2021,25100
45310,45310,3,2024-07-03,"$20,200.00"
45311,45311,2,2023-02-16,"$13,500.00"
45312,45312,3,Nov 16 2019,"$24,100.00"
45313,45313,4,Jan 09 2020,18600
45314,45314,3,Nov 11 2025,10600
45315,45315,4,2020-07-04,24200
45316,45316,2,May 22 2023,30500
45317,45317,2,2019-02-09,37300.00
45318,45318,3,04/20/2022,21300.00
45319,45319,4,07/26/2019,"$12,100.00"
45320,45320,4,2023-11-04,"$39,700.00"
45321,45321,2,Oct 09 2023,"$29,100.00"
45322,45322,4,07/12/2021,39400
45323,45323,3,12/16/2019,"$32,300.00"
45324,45324,2,Jan 19 2025,6400.00
45325,45325,4,2025-09-27,"$26,300.00"
45326,45326,4,2025-10-16,48700
45327,45327,3,2019-03-05,38100.00
45328,45328,3,10/08/2020,"$34,900.00"
45329,45329,3,2018-07-29,"$20,600.00"
45330,45330,2,2023-07-26,"$22,200.00"
45331,45331,2,2020-11-07,"$33,300.00"
45332,45332,2,2018-11-15,23200
45333,45333,4,2023-10-26,23700
45334,45334,3,2021-10-25,18400
45335,45335,4,05/04/2020,20200
45336,45336,4,2025-10-03,24200
45337,45337,3,10/02/2024,25800
45338,45338,4,02/02/2019,"$50,000.00"
45339,45339,3,2018-06-19,"$19,000.00"
45340,45340,2,2019-01-03,10200
45341,45341,2,2020-12-29,"$9,800.00"
45342,45342,3,08/22/2022,14400
45343,45343,1,2025-01-04,1500
45344,45344,3,2018-11-17,"$15,800.00"
45345,45345,1,12/09/2022,"$1,500.00"
45346,45346,3,2024-07-18,17100
45347,45347,4,2020-01-25,7700.00
45348,45348,4,Oct 30 2025,"$24,900.00"
45349,45349,1,2022-04-18,"$1,500.00"
45350,45350,3,2020-07-29,37700
45351,45351,4,2024-07-20,"$32,200.00"
45352,45352,4,2019-08-31,33100
45353,45353,3,2025-07-21,"$25,900.00"
45354,45354,4,2024-05-17,50000
45355,45355,4,2020-06-26,"$36,400.00"
45356,45356,4,12/19/2019,"$26,100.00"
45357,45357,4,Aug 24 2022,"$40,300.00"
45358,45358,2,Mar 12 2024,"$42,200.00"
45359,45359,4,02/12/2020,50000
45360,45360,4,Feb 14 2021,17800
45361,45361,4,2023-07-28,"$50,000.00"
45362,45362,4,Apr 08 2022,"$30,400.00"
45363,45363,3,2020-02-03,"$13,900.00"
45364,45364,3,2020-10-11,30200
45365,45365,3,2021-03-08,"$18,800.00"
45366,45366,3,2023-07-07,"$39,100.00"
45367,45367,1,2019-10-17,1500
45368,45368,4,05/22/2019,48000
45369,45369,3,Apr 01 2025,7400
45370,45370,3,2018-10-31,19800.00
45371,45371,1,2022-04-06,"$1,300.00"
45372,45372,2,11/07/2025,"$11,300.00"
45373,45373,4,Oct 28 2025,32000
45374,45374,4,2019-03-11,32100
45375,45375,3,2021-01-18,13900
45376,45376,3,09/09/2019,"$50,000.00"
45377,45377,2,Jul 29 2022,"$20,100.00"
45378,45378,3,08/27/2018,50000.00
45379,45379,3,2022-07-14,17100.00
45380,45380,4,Jul 10 2020,50000
45381,45381,2,11/14/2023,"$21,600.00"
45382,45382,2,2023-02-28,7100
45383,45383,3,08/08/2024,8000.00
45384,45384,3,09/18/2019,13200.00
45385,45385,2,01/23/2023,"$14,400.00"
45386,45386,3,2018-09-07,50000
45387,45387,2,2023-08-14,30000.00
45388,45388,3,10/22/2020,36400
45389,45389,4,10/14/2021,21800.00
45390,45390,4,2024-11-11,30200
45391,45391,2,2019-06-12,16800.00
45392,45392,4,12/20/2021,15100
45393,45393,3,2023-09-30,22300
45394,45394,2,2019-11-19,"$11,500.00"
45395,45395,3,2020-08-02,27400
45396,45396,4,2023-04-28,"$24,500.00"
45397,45397,3,May 30 2022,"$35,000.00"
45398,45398,3,12/08/2018,"$29,800.00"
45399,45399,3,2021-01-17,"$26,900.00"
45400,45400,4,01/20/2020,32900
45401,45401,2,12/07/2023,"$19,700.00"
45402,45402,4,2022-07-19,50000
45403,45403,2,2022-05-29,8300.00
45404,45404,4,2021-08-15,34300
45405,45405,2,Nov 17 2024,"$10,800.00"
45406,45406,2,Mar 04 2020,"$6,100.00"
45407,45407,4,03/26/2019,12900
45408,45408,2,2019-11-21,28800.00
45409,45409,3,2022-04-02,22100.00
45410,45410,4,11/19/2018,28600.00
45411,45411,3,Mar 06 2021,"$9,500.00"
45412,45412,3,05/11/2019,42800.00
45413,45413,2,2022-06-20,9600.00
45414,45414,3,Dec 06 2023,26400
45415,45415,3,10/03/2021,"$50,000.00"
45416,45416,4,06/02/2024,"$17,000.00"
45417,45417,4,2018-10-19,50000.00
45418,45418,2,Dec 15 2019,"$12,200.00"
45419,45419,4,Aug 11 2019,35900.00
45420,45420,2,May 12 2022,31200.00
45421,45421,3,2022-05-21,"$22,500.00"
45422,45422,4,2021-02-02,"$11,900.00"
45423,45423,1,03/26/2019,1500
45424,45424,2,Mar 01 2023,"$20,000.00"
45425,45425,2,2019-10-13,12300.00
45426,45426,3,2020-01-21,17900.00
45427,45427,3,Sep 08 2021,"$22,100.00"
45428,45428,1,04/12/2025,1500
45429,45429,2,07/17/2019,"$14,000.00"
45430,45430,4,06/08/2022,47600
45431,45431,2,04/09/2024,"$23,200.00"
45432,45432,2,12/17/2018,"$20,700.00"
45433,45433,2,04/29/2025,35900
45434,45434,3,03/30/2021,12400
45435,45435,3,2018-08-05,"$30,500.00"
45436,45436,4,2019-10-17,25300.00
45437,45437,3,10/22/2025,24300.00
45438,45438,3,07/12/2021,"$24,800.00"
45439,45439,1,11/02/2021,1500
45440,45440,4,2021-03-09,50000.00
45441,45441,4,05/16/2025,"$40,600.00"
45442,45442,4,2018-10-08,50000
45443,45443,4,05/16/2020,"$50,000.00"
45444,45444,3,Jun 03 2025,17200.00
45445,45445,3,2020-12-10,"$27,500.00"
45446,45446,3,10/14/2021,"$41,200.00"
45447,45447,3,2022-08-14,"$25,800.00"
45448,45448,2,2020-11-01,15400
45449,45449,4,Sep 04 2018,"$32,300.00"
45450,45450,4,12/12/2019,"$41,000.00"
45451,45451,4,09/13/2018,50000.00
45452,45452,4,07/22/2019,32200
45453,45453,4,2021-12-04,15000.00
45454,45454,4,Apr 30 2023,"$23,400.00"
45455,45455,2,01/29/2021,9100
45456,45456,4,08/24/2019,18900.00
45457,45457,3,2024-02-22,32800.00
45458,45458,3,2019-05-16,11500
45459,45459,3,2021-03-30,23000
45460,45460,4,Jun 08 2021,"$36,500.00"
45461,45461,1,2021-07-25,1500.00
45462,45462,4,2023-10-24,12300
45463,45463,4,06/02/2019,20400
45464,45464,2,Apr 02 2020,21900
45465,45465,3,2021-05-30,20000.00
45466,45466,2,2018-12-26,12100
45467,45467,1,10/21/2021,1500.00
45468,45468,1,2025-07-30,"$1,500.00"
45469,45469,3,11/10/2024,9800
45470,45470,4,2024-11-17,"$50,000.00"
45471,45471,4,2021-11-23,29300
45472,45472,2,Aug 14 2022,"$7,000.00"
45473,45473,4,12/17/2023,"$23,500.00"
45474,45474,3,2023-08-12,"$25,200.00"
45475,45475,1,2020-12-16,1500
45476,45476,4,2022-01-15,15300.00
45477,45477,3,10/19/2021,15000.00
45478,45478,2,2020-12-24,"$22,400.00"
45479,45479,4,2023-05-20,30500
45480,45480,4,2019-12-23,50000.00
45481,45481,1,2020-03-03,1500
45482,45482,4,06/29/2022,"$15,200.00"
45483,45483,1,Oct 11 2020,1500
45484,45484,2,2025-08-30,12200.00
45485,45485,4,2019-02-22,30500
45486,45486,4,2020-10-13,17700.00
45487,45487,4,2020-07-11,"$22,700.00"
45488,45488,1,2020-07-28,1500
45489,45489,4,Dec 18 2019,30200
45490,45490,2,Aug 04 2020,10600
45491,45491,2,Jun 30 2024,26000
45492,45492,4,2022-03-10,"$38,400.00"
45493,45493,3,2023-05-04,"$19,600.00"
45494,45494,3,2018-06-14,"$26,400.00"
45495,45495,3,04/19/2025,"$26,300.00"
45496,45496,3,01/10/2022,17700.00
45497,45497,4,2025-05-05,"$41,000.00"
45498,45498,3,2024-07-26,12800
45499,45499,3,2022-01-27,30500
45500,45500,2,11/15/2020,11900.00
45501,45501,2,10/01/2020,"$3,300.00"
45502,45502,2,Sep 06 2020,18800
45503,45503,4,May 21 2022,"$23,900.00"
45504,45504,2,05/16/2024,3200
45505,45505,4,2021-08-05,36400.00
45506,45506,2,Oct 26 2024,14700.00
45507,45507,4,2021-04-13,29800
45508,45508,3,2021-03-30,"$50,000.00"
45509,45509,2,2019-11-10,15400.00
45510,45510,3,12/08/2024,"$14,800.00"
45511,45511,3,2025-09-06,12000
45512,45512,3,2018-07-25,"$21,000.00"
45513,45513,2,Jul 18 2018,"$11,100.00"
45514,45514,4,10/30/2018,16300
45515,45515,2,04/01/2022,"$13,600.00"
45516,45516,3,2019-10-06,13600
45517,45517,4,07/18/2025,"$22,300.00"
45518,45518,3,2023-11-03,27500
45519,45519,4,04/14/2019,14500.00
45520,45520,4,2021-10-31,39100
45521,45521,3,12/30/2022,"$12,500.00"
45522,45522,2,07/07/2018,"$27,600.00"
45523,45523,3,12/23/2021,50000
45524,45524,2,2020-06-01,31200
45525,45525,2,2022-03-22,16200.00
45526,45526,4,11/22/2025,32700.00
45527,45527,2,2021-07-09,8200
45528,45528,3,2024-12-07,46400
45529,45529,4,2022-01-22,33000.00
45530,45530,3,2020-09-02,11700
45531,45531,4,2021-10-02,46300.00
45532,45532,2,12/31/2021,13900
45533,45533,4,09/05/2018,"$18,400.00"
45534,45534,4,2020-09-30,"$11,600.00"
45535,45535,3,Dec 08 2021,"$20,600.00"
45536,45536,3,2018-07-29,"$14,500.00"
45537,45537,4,Nov 28 2023,27100
45538,45538,2,2021-10-26,"$24,200.00"
45539,45539,3,Jul 23 2024,36800
45540,45540,4,07/16/2021,33300.00
45541,45541,4,11/03/2018,"$18,900.00"
45542,45542,2,2022-12-11,"$3,100.00"
45543,45543,3,10/30/2020,19600.00
45544,45544,3,12/11/2019,8300.00
45545,45545,3,2021-12-18,13200
45546,45546,2,2024-02-17,13500.00
45547,45547,4,Jul 21 2020,50000
45548,45548,2,12/11/2021,"$6,700.00"
45549,45549,4,2025-02-03,50000
45550,45550,4,08/15/2019,"$45,300.00"
45551,45551,4,2023-07-18,"$50,000.00"
45552,45552,2,Oct 31 2018,35100
45553,45553,3,Dec 31 2022,6200
45554,45554,3,2020-03-30,45800
45555,45555,3,2022-02-21,41200
45556,45556,3,03/11/2022,45800.00
45557,45557,4,Jun 17 2023,20700
45558,45558,2,Oct 19 2020,5300
45559,45559,4,2023-04-08,36900.00
45560,45560,3,2019-05-03,"$27,600.00"
45561,45561,3,07/21/2023,"$13,400.00"
45562,45562,4,2018-06-30,"$20,400.00"
45563,45563,3,2024-01-10,15200
45564,45564,3,04/04/2024,14400
45565,45565,4,Feb 24 2020,"$37,800.00"
45566,45566,3,2019-11-15,9900.00
45567,45567,4,12/10/2021,27700
45568,45568,2,Oct 06 2020,"$10,300.00"
45569,45569,3,2020-09-10,6300.00
45570,45570,4,03/05/2022,"$33,000.00"
45571,45571,4,2022-07-19,31100
45572,45572,2,Jan 15 2024,11700
45573,45573,3,03/18/2019,14700
45574,45574,3,2022-10-08,13100
45575,45575,4,2021-09-02,13700
45576,45576,1,2025-06-14,"$1,500.00"
45577,45577,3,Nov 19 2023,"$32,800.00"
45578,45578,3,2019-05-15,24800
45579,45579,3,2018-12-04,"$50,000.00"
45580,45580,2,02/22/2024,"$19,000.00"
45581,45581,2,2023-07-24,"$9,500.00"
45582,45582,1,06/20/2018,1500
45583,45583,4,01/29/2024,"$20,300.00"
45584,45584,4,2024-12-24,50000.00
45585,45585,3,2021-12-05,18200
45586,45586,3,05/25/2021,"$19,300.00"
45587,45587,2,Jul 14 2019,15200.00
45588,45588,3,2023-07-02,"$17,300.00"
45589,45589,2,08/19/2024,7100.00
45590,45590,2,2019-11-18,"$9,700.00"
45591,45591,4,09/18/2022,"$42,800.00"
45592,45592,4,12/13/2020,"$31,200.00"
45593,45593,4,Jan 22 2024,"$29,000.00"
45594,45594,4,2025-06-02,31800
45595,45595,4,2019-05-05,"$37,900.00"
45596,45596,3,08/05/2024,"$25,000.00"
45597,45597,4,02/01/2025,12000.00
45598,45598,2,2023-09-10,10500
45599,45599,4,06/05/2025,13700
45600,45600,4,Jun 29 2020,50000
45601,45601,2,07/08/2022,8900
45602,45602,3,Nov 22 2025,16400
45603,45603,4,Jun 03 2020,50000.00
45604,45604,4,06/27/2025,"$47,000.00"
45605,45605,1,08/15/2022,"$1,500.00"
45606,45606,2,10/11/2020,50000
45607,45607,2,Nov 22 2023,32600.00
45608,45608,1,Jul 03 2018,1500
45609,45609,2,2022-05-26,"$8,300.00"
45610,45610,2,2025-07-30,17800.00
45611,45611,3,2021-04-06,"$18,300.00"
45612,45612,3,2023-11-15,28600
45613,45613,3,2019-03-05,29600
45614,45614,4,2019-06-11,48500.00
45615,45615,3,Sep 14 2019,50000
45616,45616,3,2021-04-23,50000
45617,45617,4,2018-11-30,"$29,500.00"
45618,45618,2,12/16/2019,"$3,500.00"
45619,45619,2,2018-06-15,"$6,700.00"
45620,45620,4,06/20/2019,50000
45621,45621,3,2019-07-21,"$12,600.00"
45622,45622,3,06/23/2025,"$39,500.00"
45623,45623,2,2019-11-24,19500
45624,45624,2,2018-10-29,12200.00
45625,45625,4,Oct 12 2024,26100
45626,45626,2,2021-05-11,"$23,000.00"
45627,45627,3,2019-12-13,12700.00
45628,45628,3,Oct 15 2020,29600
45629,45629,2,2020-03-14,"$11,500.00"
45630,45630,3,2018-09-18,"$24,000.00"
45631,45631,3,2021-04-07,"$6,000.00"
45632,45632,4,2023-06-03,"$50,000.00"
45633,45633,3,2022-03-08,15700
45634,45634,3,Aug 13 2018,"$33,400.00"
45635,45635,3,2025-11-27,27900.00
45636,45636,3,11/01/2025,22600
45637,45637,3,04/07/2025,"$18,900.00"
45638,45638,4,Apr 22 2025,"$42,000.00"
45639,45639,3,2023-06-18,"$33,100.00"
45640,45640,3,2022-10-23,"$24,400.00"
45641,45641,4,2020-12-12,50000.00
45642,45642,1,10/17/2020,1500
45643,45643,2,Jul 15 2025,"$8,800.00"
45644,45644,2,Oct 25 2022,"$13,900.00"
45645,45645,2,2019-09-05,"$10,100.00"
45646,45646,4,2019-02-19,27800.00
45647,45647,2,Nov 26 2022,"$27,100.00"
45648,45648,4,Aug 01 2018,36700
45649,45649,3,05/02/2024,14300
45650,45650,4,2021-04-30,50000
45651,45651,2,2019-06-07,"$4,200.00"
45652,45652,2,2018-08-13,10200.00
45653,45653,1,2021-05-17,1500
45654,45654,4,2025-09-03,47400.00
45655,45655,4,2021-09-03,50000
45656,45656,3,04/29/2025,16700
45657,45657,3,2021-04-06,"$8,500.00"
45658,45658,4,2022-05-17,21500.00
45659,45659,4,11/05/2022,50000
45660,45660,3,06/30/2022,"$17,800.00"
45661,45661,3,12/18/2018,16200
45662,45662,4,2024-01-05,33600.00
45663,45663,3,06/07/2021,"$48,600.00"
45664,45664,3,01/30/2020,"$37,300.00"
45665,45665,1,2020-05-14,"$1,500.00"
45666,45666,3,2021-01-06,13300
45667,45667,3,2019-12-18,11700
45668,45668,4,03/30/2024,20200
45669,45669,4,2023-10-18,26300
45670,45670,4,2024-04-12,19400
45671,45671,4,03/26/2022,"$24,600.00"
45672,45672,4,08/20/2023,23400.00
45673,45673,3,2020-06-01,"$23,100.00"
45674,45674,4,01/10/2021,21800
45675,45675,2,04/19/2022,11800
45676,45676,3,2021-07-18,"$7,700.00"
45677,45677,2,2018-12-17,"$19,400.00"
45678,45678,3,2025-07-01,"$13,600.00"
45679,45679,3,06/19/2025,"$43,900.00"
