cardholder_id,age,annual_income,employment_status,region_id,fico_origination,credit_history_months
47506,73,"$54,000.00",Employed,2,668,400
47507,53,23100,employed,4,515,242
47508,47,,Self-Employed,3,732,163
47509,73,"$65,100.00",Self-Employed,2,621,480
47510,58,126700,Employed,4,672,193
47511,77,79200.00,,3,633,381
47512,70,46200,employed,2,578,325
47513,77,34900,Self-Employed,1,586,398
47514,52,"$51,500.00",Student,4,597,191
47515,42,"$63,000.00",Student,4,639,71
47516,24,52000,Employed,4,507,23
47517,62,32800.00,Employed,2,504,194
47518,36,"$14,900.00",Employed,2,447,104
47519,21,31800,Unemployed,4,530,9
47520,66,"$19,600.00",Employed,1,610,110
47521,45,34800,Retired,3,541,109
47522,52,62100.00,Employed,4,582,274
47523,65,"$112,200.00",EMPLOYED,1,634,356
47524,39,17600,Employed,3,535,102
47525,67,37200,Self-Employed,4,560,128
47526,54,67100,Self-Employed,1,507,339
47527,53,"$45,600.00",EMPLOYED,1,453,249
47528,36,56200.00,employed,1,592,107
47529,65,"$69,300.00",Self-Employed,4,493,205
47530,34,43000.00,Retired,1,602,136
47531,56,97300.00,Employed,1,620,157
47532,68,"$176,500.00",Employed,4,643,439
47533,27,31100,Self-Employed,3,585,61
47534,43,"$81,600.00",Student,1,687,86
47535,59,"$147,700.00",Retired,4,664,225
47536,36,100200,RETIRED,3,576,42
47537,22,"$36,100.00",EMPLOYED,1,545,31
47538,44,"$46,600.00",Self-Employed,1,528,86
47539,49,"$25,200.00",employed,3,524,129
47540,73,46600.00,Employed,3,476,176
47541,67,46200,Employed,1,544,105
47542,31,,Retired,1,540,67
47543,36,31300.00,Retired,3,540,160
47544,31,52800.00,Employed,2,550,74
47545,72,65900,Employed,4,500,369
47546,41,43200,Retired,4,570,47
47547,71,87200,Self-Employed,2,630,323
47548,24,40500,,1,535,48
47549,52,64500,Employed,4,590,308
47550,25,27800,Student,1,429,44
47551,52,"$39,200.00",,2,574,105
47552,21,75400.00,Employed,1,556,22
47553,29,23900,Self-Employed,1,449,104
47554,29,,Unemployed,1,558,71
47555,61,49700,retired,2,584,298
47556,57,22800,Employed,3,448,189
47557,52,"$45,600.00",Employed,4,586,69
47558,32,"$71,500.00",Employed,3,627,40
47559,36,147500.00,Employed,4,664,166
47560,42,"$123,900.00",Employed,3,644,126
47561,76,40100,Self-Employed,2,567,328
47562,61,"$82,600.00",Employed,3,656,229
47563,22,40200,employed,3,602,12
47564,22,"$37,400.00",Employed,1,477,21
47565,40,83500,Employed,2,689,83
47566,32,56900.00,,4,566,86
47567,44,"$59,900.00",Retired,2,576,228
47568,77,28700,Self-Employed,2,561,480
47569,32,33200,Employed,3,459,104
47570,55,37600.00,Employed,2,576,338
47571,48,"$69,100.00",Student,3,599,212
47572,58,79200,Employed,2,611,196
47573,52,121600.00,EMPLOYED,4,599,307
47574,50,36200.00,,1,553,290
47575,36,"$115,300.00",EMPLOYED,3,682,97
47576,76,54200,Self-Employed,3,578,458
47577,36,"$54,100.00",Student,3,567,120
47578,29,"$48,100.00",EMPLOYED,1,523,44
47579,26,"$56,100.00",Employed,2,576,71
47580,24,67900,,4,486,19
47581,41,"$85,000.00",employed,3,600,214
47582,67,"$52,800.00",Employed,2,607,211
47583,29,52800,Student,1,638,45
47584,21,32500.00,EMPLOYED,4,571,14
47585,51,"$75,300.00",Employed,2,650,216
47586,53,63000,retired,1,497,89
47587,53,"$39,400.00",Self-Employed,2,545,169
47588,21,"$28,000.00",Retired,3,495,7
47589,32,,Student,3,582,131
47590,40,95600,,3,651,117
47591,63,"$118,600.00",employed,2,633,375
47592,58,31800,Employed,2,531,229
47593,67,89800,Employed,3,581,318
47594,52,,Self-Employed,1,583,143
47595,43,100200.00,Employed,3,602,163
47596,52,"$69,000.00",Retired,2,678,271
47597,42,"$46,000.00",EMPLOYED,2,523,94
47598,29,"$72,200.00",Employed,2,627,92
47599,53,17500.00,Employed,1,455,144
47600,37,"$33,600.00",Employed,1,496,35
47601,36,35300,Employed,3,563,168
47602,61,42600.00,Employed,4,571,390
47603,24,"$25,000.00",Retired,4,519,36
47604,22,"$38,200.00",,2,492,30
47605,41,"$41,600.00",SELF-EMPLOYED,2,425,162
47606,54,49900.00,Employed,2,507,204
47607,68,67200.00,Employed,3,564,206
47608,50,31500,Employed,3,540,292
47609,35,42400.00,Student,2,506,100
47610,40,51000,Employed,4,560,115
47611,42,23200,Employed,3,376,156
47612,40,51400,Self-Employed,2,626,186
47613,59,63700,Self-Employed,4,520,236
47614,66,"$82,600.00",Employed,4,597,133
47615,61,31800.00,employed,1,509,232
47616,42,50000,Retired,1,506,74
47617,37,"$91,600.00",Student,3,675,73
47618,25,"$22,800.00",employed,3,518,44
47619,66,58500,Employed,4,543,295
47620,75,"$30,600.00",Unemployed,3,596,480
47621,24,"$40,900.00",Employed,1,502,42
47622,28,"$35,100.00",Employed,3,634,44
47623,33,61000,Employed,1,578,54
47624,66,"$51,400.00",EMPLOYED,3,578,122
47625,33,"$29,000.00",student,3,542,77
47626,21,97200.00,Employed,1,499,18
47627,40,"$57,500.00",Employed,1,476,168
47628,41,83100,EMPLOYED,4,610,43
47629,43,"$32,800.00",,1,581,212
47630,50,46300.00,Student,2,598,152
47631,34,"$81,200.00",Retired,1,622,120
47632,22,"$35,100.00",,4,572,21
47633,27,"$50,200.00",Employed,1,503,41
47634,62,"$56,200.00",Employed,4,603,411
47635,58,19700.00,Self-Employed,3,464,362
47636,35,50400,SELF-EMPLOYED,4,376,114
47637,250,50100.00,SELF-EMPLOYED,2,443,480
47638,51,51500.00,Student,1,621,62
47639,66,42500,Employed,3,617,277
47640,66,32900.00,Retired,1,507,437
47641,38,"$36,500.00",Self-Employed,1,453,121
47642,54,44300,EMPLOYED,2,573,297
47643,54,"$73,800.00",Employed,2,631,74
47644,46,"$42,300.00",Employed,1,495,137
47645,57,"$59,700.00",Employed,2,553,206
47646,40,58100.00,,2,561,118
47647,26,39200.00,Self-Employed,3,522,37
47648,23,76500.00,Employed,1,603,22
47649,46,"$45,900.00",retired,4,565,60
47650,73,46800,Employed,4,463,232
47651,33,"$84,800.00",Employed,3,666,27
47652,54,59700.00,Employed,4,543,122
47653,30,17400,Employed,2,429,45
47654,56,17100,Student,2,430,111
47655,31,"$104,800.00",Student,3,616,24
47656,46,56500,Employed,4,528,208
47657,67,54500,Employed,4,522,400
47658,42,,employed,1,512,162
47659,74,"$56,600.00",Retired,3,499,351
47660,23,30700,Employed,4,551,19
47661,25,"$43,200.00",Student,2,658,63
47662,30,"$36,700.00",SELF-EMPLOYED,1,563,79
47663,34,"$45,500.00",EMPLOYED,1,605,117
47664,45,59100,Self-Employed,1,549,62
47665,73,71200.00,Unemployed,4,642,353
47666,34,"$50,300.00",Retired,2,632,101
47667,41,"$55,900.00",Employed,2,538,65
47668,23,22100.00,Employed,1,514,27
47669,61,55500.00,Employed,4,553,122
47670,52,"$61,100.00",employed,4,496,88
47671,23,47700.00,Employed,2,574,23
47672,47,"$106,600.00",Employed,4,664,263
47673,33,"$45,800.00",Unemployed,2,594,71
47674,45,29900,EMPLOYED,2,477,248
47675,37,52400.00,Employed,4,613,68
47676,65,"$45,200.00",Employed,2,613,234
47677,24,"$22,800.00",Retired,3,523,27
47678,55,"$49,100.00",Employed,1,590,336
47679,66,114100,Employed,1,537,306
47680,21,41500.00,Student,1,518,14
47681,72,97700,Unemployed,2,613,398
47682,64,"$80,500.00",Employed,1,547,317
47683,36,151500,Employed,3,681,156
47684,48,67300,Employed,1,557,68
47685,59,59200,Employed,3,581,308
47686,50,57500.00,Employed,4,620,176
47687,64,66100,self-employed,3,614,149
47688,71,,EMPLOYED,4,510,153
47689,41,42400,retired,1,564,136
47690,27,61900.00,Employed,3,605,69
47691,45,40800,Employed,2,433,252
47692,55,"$24,300.00",Employed,3,510,200
47693,65,"$32,400.00",Employed,3,436,373
47694,37,110000.00,Employed,4,612,70
47695,73,52200,SELF-EMPLOYED,3,635,156
47696,23,"$69,800.00",Employed,2,572,36
47697,54,,Retired,4,589,259
47698,45,80800,Student,3,606,128
47699,60,"$68,800.00",Employed,1,658,108
47700,37,"$128,500.00",Employed,2,655,35
47701,74,109300,EMPLOYED,2,617,271
47702,21,68200,,4,612,6
47703,67,45200.00,Employed,4,640,244
47704,49,"$32,400.00",EMPLOYED,2,464,106
47705,50,"$51,900.00",EMPLOYED,2,515,240
47706,38,53100.00,employed,3,562,76
47707,43,"$44,700.00",Employed,1,576,238
47708,45,74400,Employed,3,692,119
47709,38,"$54,500.00",EMPLOYED,3,533,144
47710,21,"$48,900.00",Retired,2,479,7
47711,43,106700.00,Employed,3,674,121
47712,43,"$56,300.00",Employed,3,546,134
47713,62,31400.00,,3,630,115
47714,47,86600,RETIRED,3,654,274
47715,52,61200.00,Retired,3,543,84
47716,47,48300,Employed,1,498,209
47717,45,35200,Employed,3,443,141
47718,61,101700.00,,3,677,214
47719,59,122400.00,Retired,4,739,116
47720,77,"$45,200.00",Employed,1,576,460
47721,49,62900,EMPLOYED,4,617,145
47722,22,59900,Retired,4,529,36
47723,54,"$25,600.00",Employed,3,463,113
47724,43,"$52,700.00",Self-Employed,1,571,239
47725,26,22900,Employed,3,511,64
47726,69,58900,,2,596,411
47727,57,157200.00,Retired,4,609,119
47728,56,"$29,500.00",Self-Employed,2,499,77
47729,57,132100,employed,3,562,70
47730,77,"$135,900.00",Student,1,573,450
47731,60,"$57,300.00",Employed,2,542,331
47732,61,"$72,700.00",Employed,1,530,411
47733,63,51100,Employed,4,573,128
47734,62,47300,Self-Employed,4,614,307
47735,61,"$63,200.00",Student,2,566,201
47736,25,35200,EMPLOYED,1,537,30
47737,43,66500,Employed,2,599,133
47738,36,"$53,200.00",Retired,2,441,107
47739,71,37000.00,Student,4,459,363
47740,54,77200.00,Student,1,705,225
47741,50,76900,EMPLOYED,2,579,244
47742,50,91600,employed,4,512,93
47743,59,"$46,100.00",Employed,1,575,321
47744,64,"$92,600.00",Employed,3,630,141
47745,32,"$136,200.00",Unemployed,2,700,129
47746,77,"$61,900.00",Student,2,599,334
47747,64,"$61,500.00",Retired,3,619,391
47748,32,69700.00,Retired,4,513,70
47749,55,21300,SELF-EMPLOYED,3,456,218
47750,45,"$29,300.00",UNEMPLOYED,2,568,88
47751,42,"$41,800.00",,1,549,151
47752,70,"$51,100.00",Employed,2,540,266
47753,37,,Employed,2,634,126
47754,68,"$66,700.00",Retired,4,585,466
47755,57,"$30,600.00",Unemployed,2,563,104
47756,67,"$99,000.00",Employed,4,669,208
47757,63,67500,Employed,3,584,406
47758,56,58100,Self-Employed,2,559,150
47759,31,63800,Employed,1,619,63
47760,77,"$46,300.00",Employed,1,429,151
47761,57,51000,Employed,1,528,102
47762,41,32800,EMPLOYED,4,536,113
47763,35,19300,Student,4,493,49
47764,27,45200,Employed,3,463,22
47765,38,"$114,400.00",Employed,2,566,86
47766,28,"$39,100.00",Student,3,460,31
47767,71,29700,,1,595,447
47768,45,"$69,900.00",Employed,3,603,202
47769,56,45600,Student,1,495,170
47770,66,71500,Self-Employed,1,565,256
47771,75,"$81,700.00",Self-Employed,1,574,270
47772,46,"$43,300.00",Self-Employed,4,576,95
47773,23,"$59,500.00",Employed,2,508,12
47774,55,55500.00,STUDENT,3,555,160
47775,74,24900.00,RETIRED,1,433,127
47776,41,"$42,100.00",Employed,3,594,68
47777,26,"$34,500.00",,1,478,66
47778,61,29200,Employed,1,511,388
47779,56,38600,Employed,3,508,120
47780,29,68600,SELF-EMPLOYED,4,715,70
47781,21,49300.00,Employed,4,512,18
47782,50,"$24,000.00",Employed,2,566,106
47783,29,30800,Retired,3,530,52
47784,31,"$51,500.00",employed,3,591,92
47785,38,52600,Self-Employed,1,599,40
47786,47,47300,Self-Employed,1,585,171
47787,67,,Self-Employed,1,598,451
47788,45,"$64,000.00",employed,3,508,92
47789,68,"$45,700.00",EMPLOYED,3,519,449
47790,55,41600,employed,1,603,234
47791,43,"$49,100.00",Employed,3,588,148
47792,50,"$21,600.00",Employed,4,462,58
47793,29,57800.00,Employed,1,523,94
47794,76,"$34,600.00",Employed,3,588,203
47795,38,90800.00,Employed,2,625,178
47796,72,27800.00,Employed,1,563,480
47797,57,67100.00,Self-Employed,2,567,304
47798,37,21400,employed,4,471,100
47799,48,41000,employed,1,525,218
47800,27,60100,Student,4,591,58
47801,56,85500.00,Employed,1,576,149
47802,24,73300,Employed,2,517,36
47803,57,"$77,400.00",Self-Employed,2,595,114
47804,32,73600,Retired,4,515,115
47805,28,75100,Employed,4,642,94
47806,33,"$40,000.00",Employed,4,471,54
47807,26,"$42,000.00",Employed,4,535,65
47808,71,"$80,800.00",Self-Employed,3,602,272
47809,74,98600,Student,3,612,187
47810,73,55800,Employed,3,654,308
47811,61,44900.00,,4,610,253
47812,34,39700,Self-Employed,1,529,52
47813,64,39700,Student,4,620,286
47814,64,71200.00,Employed,3,633,87
47815,34,85300.00,Self-Employed,2,636,96
47816,68,"$72,700.00",Retired,1,619,209
47817,77,59900,EMPLOYED,3,561,480
47818,42,125400.00,Retired,3,681,157
47819,54,"$55,700.00",Self-Employed,1,565,264
47820,70,110400,Self-Employed,2,561,274
47821,35,31700.00,Employed,2,507,107
47822,77,67100.00,Employed,3,612,400
47823,38,33700,Student,1,588,120
47824,76,"$40,100.00",Student,4,554,241
47825,34,35900.00,,4,460,30
47826,63,"$59,700.00",Employed,3,544,171
47827,50,44800.00,EMPLOYED,1,618,99
47828,42,21100.00,Employed,2,378,180
47829,46,"$44,700.00",,2,551,252
47830,33,"$38,900.00",employed,1,521,109
47831,59,,RETIRED,1,466,102
47832,77,74900,Employed,4,621,480
47833,54,75700,Retired,4,614,195
47834,36,68900.00,EMPLOYED,2,614,105
47835,59,"$123,100.00",Employed,4,604,207
47836,45,32700,EMPLOYED,4,496,61
47837,73,36800.00,Employed,1,519,427
47838,36,51400.00,Retired,4,530,71
47839,50,52400.00,Employed,4,504,225
47840,49,58500,Employed,1,550,128
47841,71,"$87,100.00",Employed,3,604,175
47842,27,"$44,800.00",Employed,2,479,42
47843,56,90000.00,Employed,2,560,351
47844,67,"$41,700.00",employed,1,532,260
47845,41,"$42,400.00",employed,2,483,58
47846,49,33400,retired,3,580,217
47847,37,"$14,000.00",UNEMPLOYED,3,422,41
47848,44,"$24,500.00",Employed,1,603,152
47849,75,90800,EMPLOYED,2,701,352
47850,41,"$87,600.00",,2,661,163
47851,32,28900,EMPLOYED,2,590,55
47852,54,85400.00,Employed,4,583,253
47853,47,18300,EMPLOYED,2,435,115
47854,65,36800,Self-Employed,4,566,162
47855,23,"$40,000.00",Student,4,479,42
47856,72,"$96,400.00",Employed,4,598,432
47857,61,"$130,000.00",Employed,4,697,133
47858,68,48000.00,Employed,3,535,471
47859,44,52300,Employed,1,492,118
47860,46,"$86,900.00",UNEMPLOYED,3,564,95
47861,40,146000,Employed,4,657,70
47862,68,101000,STUDENT,3,672,339
47863,25,"$28,900.00",,1,524,19
47864,51,82300,Student,2,583,291
47865,35,38900,Employed,4,502,33
47866,57,106700,Employed,1,623,242
47867,75,80700.00,self-employed,1,620,162
47868,59,36100,Unemployed,1,506,161
47869,23,81200,Self-Employed,3,561,33
47870,43,"$68,200.00",Employed,2,490,65
47871,22,"$58,900.00",employed,4,524,36
47872,48,55600,Employed,1,474,183
47873,30,40200,Student,3,611,112
47874,60,"$75,800.00",Employed,4,541,401
47875,51,149400,Unemployed,3,630,191
47876,38,,EMPLOYED,3,673,93
47877,69,"$54,600.00",Employed,4,619,127
47878,63,"$22,500.00",Retired,2,465,215
47879,56,44200,Employed,2,422,232
47880,41,"$56,900.00",employed,2,565,167
47881,36,"$59,400.00",SELF-EMPLOYED,2,559,40
47882,54,84100,employed,2,596,248
47883,66,81400,Employed,1,533,241
47884,68,82600,Employed,2,565,205
47885,65,"$44,000.00",Employed,3,639,410
47886,22,"$38,900.00",Self-Employed,2,596,11
47887,77,"$37,600.00",,2,479,480
47888,34,"$58,200.00",Employed,4,510,134
47889,21,"$72,300.00",EMPLOYED,2,494,9
47890,52,90100,Employed,1,545,153
47891,46,"$17,600.00",EMPLOYED,1,466,194
47892,27,62100,EMPLOYED,3,525,79
47893,33,32300,employed,4,553,114
47894,32,"$67,000.00",Employed,3,623,123
47895,46,"$33,900.00",Employed,2,520,109
47896,63,80800,Employed,2,576,197
47897,59,42800,Employed,1,567,335
47898,22,"$37,100.00",employed,1,465,30
47899,30,,Student,3,737,95
47900,55,44000.00,Employed,3,635,279
47901,66,"$90,400.00",Employed,2,615,211
47902,22,68700.00,Student,1,707,25
47903,40,50500.00,Employed,4,504,194
47904,27,41000,Employed,3,625,58
47905,48,"$97,400.00",Retired,1,475,287
47906,43,"$78,100.00",EMPLOYED,3,586,110
47907,30,106600,employed,3,599,41
47908,75,"$27,700.00",Self-Employed,2,539,310
47909,64,51200,unemployed,3,528,249
47910,52,"$45,400.00",employed,1,516,294
47911,64,73400,Employed,4,608,144
47912,38,34400,Unemployed,3,518,48
47913,74,"$42,000.00",Employed,4,500,206
47914,44,55000.00,Student,2,518,215
47915,43,23100.00,Employed,2,476,73
47916,53,22600,Employed,4,518,251
47917,53,53100,,4,617,290
47918,56,186700.00,Employed,1,759,217
47919,68,"$62,300.00",Employed,1,502,305
47920,36,44100,,4,461,139
47921,61,"$70,000.00",UNEMPLOYED,2,599,207
47922,32,"$66,600.00",Employed,1,554,61
47923,34,48900.00,Student,3,594,78
47924,49,"$40,600.00",Employed,1,544,237
47925,50,"$27,300.00",Employed,3,510,213
47926,57,85100.00,Employed,2,579,183
47927,28,40900,EMPLOYED,3,559,70
47928,67,73000,retired,2,628,184
47929,52,"$89,600.00",Self-Employed,1,491,99
47930,54,"$48,900.00",,4,442,100
47931,63,"$30,000.00",STUDENT,4,581,186
47932,60,51900,EMPLOYED,1,478,151
47933,45,50500,Student,4,505,91
47934,48,"$68,500.00",Employed,4,684,275
47935,34,40000,EMPLOYED,3,556,139
47936,53,"$42,200.00",self-employed,1,587,307
47937,32,"$43,200.00",Employed,3,444,75
47938,57,67100,Self-Employed,1,631,169
47939,44,,Employed,3,630,146
47940,34,"$148,000.00",Student,1,631,57
47941,48,"$130,600.00",retired,4,615,76
47942,74,56900,Employed,3,574,284
47943,53,,employed,4,493,319
47944,40,40100.00,employed,2,567,171
47945,46,30100.00,EMPLOYED,2,590,227
47946,55,"$59,600.00",EMPLOYED,2,701,220
47947,29,"$32,500.00",Student,3,619,44
47948,52,"$33,800.00",Employed,4,531,259
47949,22,"$30,800.00",Retired,3,574,21
47950,69,88600.00,employed,4,694,477
47951,55,"$54,300.00",Employed,1,558,141
47952,27,27200,EMPLOYED,3,463,74
47953,47,81200,STUDENT,4,572,125
47954,71,,Employed,4,656,423
47955,75,49300,Employed,1,563,467
47956,28,35500,Student,1,527,95
47957,36,35300,Employed,3,521,91
47958,29,57100.00,Employed,3,510,26
47959,42,"$80,700.00",Employed,4,577,70
47960,70,"$64,300.00",Self-Employed,2,676,442
47961,61,"$31,500.00",,4,373,243
47962,35,84000,Employed,3,537,116
47963,39,51600.00,Student,3,503,102
47964,55,51500,Student,1,518,198
47965,55,"$68,400.00",Employed,1,564,267
47966,47,"$87,300.00",Employed,4,588,181
47967,45,"$32,500.00",Self-Employed,4,510,136
47968,74,33100,Employed,4,499,480
47969,49,53900,Employed,1,571,159
47970,65,"$57,600.00",EMPLOYED,2,588,231
47971,75,,Employed,4,550,354
47972,40,"$93,900.00",SELF-EMPLOYED,1,640,164
47973,65,46700,Self-Employed,2,490,334
47974,67,"$68,300.00",Employed,2,655,381
47975,33,"$63,400.00",Employed,4,585,59
47976,33,66300,Self-Employed,4,703,69
47977,30,24600,Employed,2,491,76
47978,56,71500,Retired,1,601,246
47979,64,40100,employed,4,516,405
47980,63,"$75,100.00",Employed,2,688,405
47981,43,31900.00,Employed,2,546,148
47982,61,"$59,200.00",retired,1,674,149
47983,22,"$42,800.00",Retired,3,461,28
47984,58,"$148,600.00",Employed,4,641,128
47985,48,36600,Employed,4,449,121
47986,68,38200.00,Student,1,574,449
47987,76,117700.00,Employed,3,594,324
47988,52,"$81,500.00",Employed,3,572,325
47989,56,62900,Employed,1,521,343
47990,73,47700.00,Employed,2,555,241
47991,40,31000,Retired,2,664,166
47992,29,"$41,000.00",Self-Employed,4,508,63
47993,49,"$42,400.00",Employed,4,557,246
47994,41,"$38,100.00",employed,2,567,57
47995,57,"$44,200.00",,2,479,221
47996,65,"$44,600.00",Employed,3,477,247
47997,49,"$83,300.00",Retired,2,614,294
47998,38,"$27,600.00",Employed,3,514,106
47999,53,65500,Employed,4,588,165
48000,46,60200,EMPLOYED,4,517,253
48001,31,48700.00,Retired,1,566,49
48002,65,77600.00,Employed,4,646,326
48003,39,63000,Employed,2,458,147
48004,51,57000.00,Student,2,571,132
48005,72,96800,Employed,1,580,104
48006,31,16600,Employed,1,459,69
48007,45,,Retired,2,664,152
48008,30,84800,Employed,3,543,98
48009,45,115700,Employed,4,613,258
48010,38,"$34,900.00",Employed,4,446,139
48011,73,61300,retired,4,505,337
48012,38,59700,STUDENT,3,651,133
48013,56,"$47,200.00",,1,553,103
48014,28,54000,EMPLOYED,2,465,63
48015,46,60500,Self-Employed,1,652,226
48016,68,34100,Self-Employed,4,378,474
48017,59,78900,Employed,2,593,136
48018,37,69700.00,Employed,4,483,175
48019,76,44400.00,Employed,2,498,207
48020,66,32400,Employed,2,497,210
48021,43,56300,Employed,3,678,188
48022,76,41600,Employed,3,542,207
48023,31,57700,Employed,2,463,82
48024,39,"$37,000.00",STUDENT,3,532,180
48025,74,"$118,600.00",Employed,4,605,127
48026,76,"$44,700.00",employed,1,541,182
48027,67,39400,Retired,2,541,195
48028,31,51700.00,Retired,2,519,93
48029,33,"$25,100.00",Student,3,434,101
48030,57,38500,Employed,4,522,234
48031,24,23600,Unemployed,3,513,52
48032,77,67200,Employed,3,598,480
48033,74,91800.00,EMPLOYED,4,680,196
48034,67,48600.00,Employed,4,591,117
48035,76,107100,EMPLOYED,2,602,305
48036,34,"$35,300.00",EMPLOYED,4,536,46
48037,71,"$48,500.00",Self-Employed,3,520,377
48038,35,"$77,800.00",Employed,2,657,97
48039,27,69400.00,EMPLOYED,2,576,72
48040,35,63900,Employed,3,539,140
48041,65,96400.00,Employed,2,681,425
48042,74,"$59,100.00",Student,4,640,327
48043,55,64600.00,Self-Employed,1,518,108
48044,34,38100,Employed,4,606,82
48045,55,"$134,000.00",Retired,2,586,172
48046,50,"$45,100.00",Employed,3,497,290
48047,50,50200.00,EMPLOYED,3,534,226
48048,40,58300,Student,2,503,202
48049,28,68200,Employed,2,587,40
48050,41,71600.00,Employed,4,533,150
48051,71,17700,Retired,3,483,260
48052,44,"$119,500.00",Unemployed,4,657,206
48053,22,"$101,500.00",Employed,1,710,12
48054,40,"$93,300.00",employed,4,553,169
48055,47,"$58,300.00",Employed,4,662,141
48056,55,,SELF-EMPLOYED,3,597,219
48057,199,"$63,900.00",Retired,4,553,177
48058,45,60600.00,STUDENT,2,662,222
48059,29,"$69,400.00",student,3,609,24
48060,46,69500,RETIRED,3,677,227
48061,21,77600,Retired,2,583,12
48062,49,20900,Employed,3,510,220
48063,46,52300.00,Student,1,485,184
48064,41,30800.00,Employed,2,511,217
48065,58,86600.00,Employed,1,579,189
48066,64,"$38,700.00",Retired,2,587,115
48067,36,,Employed,3,511,42
48068,49,"$83,900.00",EMPLOYED,3,574,225
48069,50,"$99,600.00",Self-Employed,1,696,217
48070,50,82200.00,Employed,2,580,127
48071,43,"$75,400.00",EMPLOYED,2,565,109
48072,32,30100,Employed,1,558,118
48073,30,"$32,200.00",employed,3,472,105
48074,22,26900.00,Employed,4,466,36
48075,23,"$30,700.00",Employed,3,503,24
48076,67,"$63,300.00",Retired,3,682,460
48077,24,78000.00,Employed,4,598,39
48078,69,93200,Employed,1,691,203
48079,72,"$26,100.00",Employed,3,449,168
48080,34,51000,Employed,3,600,90
48081,46,"$48,100.00",EMPLOYED,4,535,213
48082,41,18800.00,Employed,2,458,79
48083,43,78100,self-employed,2,587,100
48084,41,76500.00,Employed,2,694,130
48085,40,"$40,400.00",Retired,4,487,204
48086,60,"$50,000.00",EMPLOYED,2,455,133
48087,44,,Employed,2,544,210
48088,31,61600.00,Unemployed,4,596,115
48089,42,40000,Employed,3,543,199
48090,76,"$41,400.00",EMPLOYED,2,548,178
48091,77,37500.00,Student,1,528,182
48092,24,97000,,1,650,17
48093,53,96800,Self-Employed,3,680,335
48094,76,"$37,200.00",,3,629,480
48095,32,"$34,300.00",Student,1,494,122
48096,24,30800,Employed,2,414,18
48097,33,26400,Retired,2,417,60
48098,39,"$127,200.00",Employed,4,562,37
48099,74,43400,Employed,4,527,433
48100,35,73200.00,Employed,4,540,156
48101,39,45400,Student,1,534,58
48102,35,47100,Student,2,637,99
48103,43,47200,Self-Employed,4,589,130
48104,77,72100.00,self-employed,3,532,444
48105,25,45900.00,Employed,3,521,60
48106,47,"$76,400.00",Employed,4,427,220
48107,55,94800.00,employed,1,604,325
48108,27,"$38,000.00",Employed,4,503,42
48109,23,"$54,200.00",Employed,4,609,17
48110,76,"$29,200.00",Employed,3,570,156
48111,36,"$41,300.00",Employed,4,496,113
48112,34,52200,Employed,4,562,91
48113,40,48500,Employed,3,538,108
48114,25,47500,retired,1,620,17
48115,29,64000,Unemployed,2,554,60
48116,22,68200.00,Unemployed,2,591,32
48117,51,"$21,300.00",Employed,2,575,82
48118,47,"$59,300.00",Employed,1,599,206
48119,36,"$45,300.00",EMPLOYED,2,529,158
48120,73,48500,Employed,3,517,137
48121,38,"$98,700.00",RETIRED,2,605,143
48122,21,22200.00,Unemployed,3,504,26
48123,26,"$48,900.00",Unemployed,4,514,18
48124,62,110600,Employed,4,651,90
48125,51,"$57,300.00",Employed,4,550,68
48126,35,"$33,900.00",Retired,3,581,37
48127,35,47200,Self-Employed,2,521,147
48128,33,114400.00,Employed,1,673,37
48129,45,91800,Student,1,626,169
48130,61,45700,Employed,4,645,237
48131,57,"$113,300.00",Retired,3,678,308
48132,63,77400.00,employed,1,635,213
48133,23,"$15,700.00",Employed,2,352,26
48134,52,"$53,100.00",employed,3,460,287
48135,64,"$132,500.00",Student,3,552,388
48136,32,47900,Employed,4,561,74
48137,54,111300,employed,1,664,300
48138,21,25700,Retired,3,459,5
48139,72,33300,Employed,4,580,207
48140,63,"$96,700.00",employed,2,617,172
48141,56,"$83,000.00",Employed,2,568,118
48142,55,55700,Self-Employed,2,682,86
48143,59,"$84,600.00",Self-Employed,1,581,214
48144,45,41500,Employed,1,588,257
48145,76,36700.00,Employed,3,529,401
48146,33,61400.00,Employed,4,629,99
48147,67,"$51,800.00",,4,467,114
48148,64,"$70,300.00",Unemployed,1,574,179
48149,68,64900,Employed,3,638,304
48150,25,42900.00,employed,4,504,42
48151,46,,Retired,4,528,79
48152,57,"$35,600.00",,2,538,81
48153,56,60600,employed,1,502,321
48154,60,55100,Employed,1,537,253
48155,57,65200.00,Self-Employed,1,464,138
48156,33,"$52,700.00",Employed,3,484,97
48157,68,96200,Employed,4,589,146
48158,48,63100.00,Employed,2,566,200
48159,76,"$45,400.00",Student,1,572,480
48160,50,"$34,800.00",EMPLOYED,3,558,259
48161,51,39200,EMPLOYED,2,532,282
48162,54,38900,Student,1,544,301
48163,70,80900,EMPLOYED,2,637,188
48164,72,57800,employed,3,553,176
48165,54,"$67,100.00",Self-Employed,1,572,336
48166,52,"$30,000.00",Employed,2,548,170
48167,24,43000.00,Employed,3,498,35
48168,24,61700,EMPLOYED,3,543,24
48169,62,92400.00,Self-Employed,2,596,246
48170,40,27200,Employed,1,518,63
48171,45,"$109,700.00",Employed,2,627,137
48172,56,"$108,200.00",Employed,4,635,303
